flight_id,flight_number,airline_code,airline_name,aircraft_id,aircraft_series,aircraft_category,origin_airport,date_key,arrival_time,arrival_slot_id,estimated_pax,estimated_bags,cargo_kg,has_cargo_data,is_active
217,G94781,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,KWI,20250303,17:10:00,207,153,200,0.0,FALSE,TRUE
218,EY2958,EY,Etihad Airways,3,B747,Widebody,ICN,20250303,17:15:00,208,320,401,0.0,FALSE,TRUE
219,G9897,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,SIN,20250303,17:35:00,212,166,236,0.0,FALSE,TRUE
220,EY9549,EY,Etihad Airways,2,B777,Widebody,JNB,20250303,17:45:00,214,247,362,0.0,FALSE,TRUE
221,EY7826,EY,Etihad Airways,7,A321,Narrowbody,MUM,20250303,18:15:00,220,156,218,0.0,FALSE,TRUE
222,W69577,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,FRA,20250303,18:35:00,224,166,235,0.0,FALSE,TRUE
223,EY2261,EY,Etihad Airways,4,A350,Widebody,JNB,20250303,18:35:00,224,270,382,0.0,FALSE,TRUE
224,EY6538,EY,Etihad Airways,8,A320,Narrowbody,MUM,20250303,18:40:00,225,148,202,0.0,FALSE,TRUE
225,EY4839,EY,Etihad Airways,6,A330,Widebody,ICN,20250303,18:45:00,226,225,291,2973.0,TRUE,TRUE
226,EY747,EY,Etihad Airways,7,A321,Narrowbody,JNB,20250303,18:55:00,228,167,224,0.0,FALSE,TRUE
227,EY9896,EY,Etihad Airways,4,A350,Widebody,MUM,20250303,19:30:00,235,212,315,0.0,FALSE,TRUE
228,EY8385,EY,Etihad Airways,1,A380,Widebody,KWI,20250303,19:45:00,238,407,547,8637.3,TRUE,TRUE
229,EY5527,EY,Etihad Airways,8,A320,Narrowbody,JNB,20250303,19:55:00,240,127,170,0.0,FALSE,TRUE
230,G96647,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,HKG,20250303,20:05:00,242,135,192,0.0,FALSE,TRUE
231,SU2330,SU,Aeroflot,5,B787,Widebody,JFK,20250303,22:10:00,267,263,338,0.0,FALSE,TRUE
232,G92046,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,BKK,20250303,22:40:00,273,177,222,0.0,FALSE,TRUE
233,EY351,EY,Etihad Airways,2,B777,Widebody,NRT,20250303,23:15:00,280,297,374,0.0,FALSE,TRUE
234,O37934,O3,SF Airlines,6,A330,Widebody,ICN,20250303,23:40:00,285,225,284,5419.0,TRUE,TRUE
235,EY3748,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250303,23:40:00,285,181,230,1532.4,TRUE,TRUE
236,EY2499,EY,Etihad Airways,3,B747,Widebody,HKG,20250303,23:50:00,287,354,447,0.0,FALSE,TRUE
237,EY9646,EY,Etihad Airways,7,A321,Narrowbody,DXB,20250304,00:20:00,5,166,216,0.0,FALSE,TRUE
238,EY962,EY,Etihad Airways,5,B787,Widebody,DXB,20250304,00:35:00,8,215,312,5188.9,TRUE,TRUE
239,EY9215,EY,Etihad Airways,3,B747,Widebody,CAI,20250304,00:55:00,12,338,484,5247.5,TRUE,TRUE
240,EY7705,EY,Etihad Airways,6,A330,Widebody,DEL,20250304,01:25:00,18,220,275,0.0,FALSE,TRUE
241,EY9830,EY,Etihad Airways,1,A380,Widebody,DXB,20250304,01:30:00,19,451,598,0.0,FALSE,TRUE
242,QR2736,QR,Qatar Airways,5,B787,Widebody,CAI,20250304,02:45:00,34,258,364,0.0,FALSE,TRUE
243,W67611,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,JFK,20250304,03:15:00,40,163,219,1104.5,TRUE,TRUE
244,EY1660,EY,Etihad Airways,4,A350,Widebody,NRT,20250304,05:10:00,63,274,349,0.0,FALSE,TRUE
245,EY7817,EY,Etihad Airways,7,A321,Narrowbody,HKG,20250304,06:00:00,73,150,221,0.0,FALSE,TRUE
246,6E9570,6E,IndiGo,7,A321,Narrowbody,HKG,20250304,06:00:00,73,141,180,1648.2,TRUE,TRUE
247,6E8164,6E,IndiGo,8,A320,Narrowbody,LHR,20250304,06:05:00,74,136,172,0.0,FALSE,TRUE
248,6E8106,6E,IndiGo,7,A321,Narrowbody,HKG,20250304,06:15:00,76,141,178,2416.3,TRUE,TRUE
249,QR1989,QR,Qatar Airways,5,B787,Widebody,LHR,20250304,06:15:00,76,229,301,6890.2,TRUE,TRUE
250,EY1769,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250304,06:15:00,76,149,196,0.0,FALSE,TRUE
251,EY7267,EY,Etihad Airways,7,A321,Narrowbody,CDG,20250304,06:30:00,79,162,223,2348.0,TRUE,TRUE
252,EY9969,EY,Etihad Airways,5,B787,Widebody,FRA,20250304,06:35:00,80,219,267,4137.8,TRUE,TRUE
253,EY5126,EY,Etihad Airways,8,A320,Narrowbody,CAI,20250304,06:55:00,84,143,214,0.0,FALSE,TRUE
254,TK6592,TK,Turkish Airlines,9,B737,Narrowbody,JFK,20250304,07:00:00,85,148,202,0.0,FALSE,TRUE
255,EY8689,EY,Etihad Airways,7,A321,Narrowbody,SIN,20250304,07:00:00,85,141,171,1398.4,TRUE,TRUE
256,EY4996,EY,Etihad Airways,6,A330,Widebody,ICN,20250304,07:05:00,86,211,313,3247.6,TRUE,TRUE
257,EY1072,EY,Etihad Airways,5,B787,Widebody,NRT,20250304,07:25:00,90,216,296,0.0,FALSE,TRUE
258,IX9158,IX,Air India Express,10,E190,Narrowbody,KWI,20250304,07:30:00,91,88,112,486.4,TRUE,TRUE
259,IX2440,IX,Air India Express,5,B787,Widebody,BKK,20250304,07:35:00,92,246,341,4552.7,TRUE,TRUE
260,EY2432,EY,Etihad Airways,7,A321,Narrowbody,JFK,20250304,07:40:00,93,175,229,0.0,FALSE,TRUE
261,EY3371,EY,Etihad Airways,2,B777,Widebody,DEL,20250304,08:05:00,98,318,411,0.0,FALSE,TRUE
262,G97213,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,SIN,20250304,08:15:00,100,160,218,0.0,FALSE,TRUE
263,EY8055,EY,Etihad Airways,4,A350,Widebody,FRA,20250304,08:30:00,103,256,359,0.0,FALSE,TRUE
264,6E6534,6E,IndiGo,8,A320,Narrowbody,JFK,20250304,08:50:00,107,142,173,0.0,FALSE,TRUE
265,EY2023,EY,Etihad Airways,7,A321,Narrowbody,CAI,20250304,08:55:00,108,171,213,1411.6,TRUE,TRUE
266,EY6192,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250304,08:55:00,108,177,235,1216.6,TRUE,TRUE
267,EY9054,EY,Etihad Airways,7,A321,Narrowbody,SIN,20250304,09:00:00,109,167,232,0.0,FALSE,TRUE
268,EY4712,EY,Etihad Airways,1,A380,Widebody,LHR,20250304,09:10:00,111,391,519,9465.2,TRUE,TRUE
269,IX1709,IX,Air India Express,8,A320,Narrowbody,HKG,20250304,09:25:00,114,158,218,1302.1,TRUE,TRUE
270,EY2265,EY,Etihad Airways,2,B777,Widebody,BKK,20250304,10:05:00,122,277,357,8480.2,TRUE,TRUE
271,EY1831,EY,Etihad Airways,4,A350,Widebody,BKK,20250304,10:40:00,129,282,355,4325.0,TRUE,TRUE
272,EY3332,EY,Etihad Airways,4,A350,Widebody,HKG,20250304,11:15:00,136,266,383,3508.8,TRUE,TRUE
273,EY799,EY,Etihad Airways,6,A330,Widebody,HKG,20250304,11:45:00,142,202,286,0.0,FALSE,TRUE
274,EY4408,EY,Etihad Airways,7,A321,Narrowbody,DEL,20250304,12:00:00,145,182,227,2403.3,TRUE,TRUE
275,EY5588,EY,Etihad Airways,6,A330,Widebody,SIN,20250304,12:05:00,146,216,274,0.0,FALSE,TRUE
276,IX6538,IX,Air India Express,9,B737,Narrowbody,CDG,20250304,12:15:00,148,151,187,0.0,FALSE,TRUE
277,G91553,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,SIN,20250304,12:15:00,148,157,204,0.0,FALSE,TRUE
278,W67959,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,HKG,20250304,12:30:00,151,134,173,1869.7,TRUE,TRUE
279,EY4441,EY,Etihad Airways,5,B787,Widebody,BKK,20250304,12:30:00,151,209,253,0.0,FALSE,TRUE
280,IX3163,IX,Air India Express,2,B777,Widebody,DXB,20250304,12:50:00,155,287,427,5931.8,TRUE,TRUE
281,6E4347,6E,IndiGo,7,A321,Narrowbody,KWI,20250304,12:55:00,156,145,213,1801.3,TRUE,TRUE
282,EY4793,EY,Etihad Airways,8,A320,Narrowbody,JNB,20250304,13:05:00,158,150,207,1137.4,TRUE,TRUE
283,W6888,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,KWI,20250304,13:10:00,159,144,210,1219.2,TRUE,TRUE
284,EY1665,EY,Etihad Airways,6,A330,Widebody,CAI,20250304,14:45:00,178,186,260,3566.7,TRUE,TRUE
285,EY3387,EY,Etihad Airways,3,B747,Widebody,BKK,20250304,15:35:00,188,339,456,0.0,FALSE,TRUE
286,EY3400,EY,Etihad Airways,8,A320,Narrowbody,LHR,20250304,16:00:00,193,132,186,888.7,TRUE,TRUE
287,QP6771,QP,Akasa Air,8,A320,Narrowbody,MUM,20250304,16:00:00,193,161,196,0.0,FALSE,TRUE
288,EY5531,EY,Etihad Airways,7,A321,Narrowbody,LHR,20250304,16:25:00,198,156,224,2525.0,TRUE,TRUE
289,W66700,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,DEL,20250304,16:35:00,200,140,168,0.0,FALSE,TRUE
290,EY8215,EY,Etihad Airways,1,A380,Widebody,DXB,20250304,16:40:00,201,470,640,0.0,FALSE,TRUE
291,6E5978,6E,IndiGo,7,A321,Narrowbody,CAI,20250304,16:45:00,202,147,218,0.0,FALSE,TRUE
292,IX3466,IX,Air India Express,8,A320,Narrowbody,LHR,20250304,16:50:00,203,161,231,1232.4,TRUE,TRUE
293,EY1376,EY,Etihad Airways,2,B777,Widebody,LHR,20250304,17:00:00,205,305,440,0.0,FALSE,TRUE
294,EY8904,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250304,17:20:00,209,149,216,0.0,FALSE,TRUE
295,QP1016,QP,Akasa Air,7,A321,Narrowbody,KWI,20250304,17:25:00,210,181,263,2086.9,TRUE,TRUE
296,EY3429,EY,Etihad Airways,7,A321,Narrowbody,JNB,20250304,17:45:00,214,178,248,0.0,FALSE,TRUE
297,EY6375,EY,Etihad Airways,2,B777,Widebody,JNB,20250304,18:15:00,220,331,451,5895.0,TRUE,TRUE
298,W61059,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,FRA,20250304,18:15:00,220,130,181,1770.4,TRUE,TRUE
299,EY1480,EY,Etihad Airways,5,B787,Widebody,ICN,20250304,18:20:00,221,261,315,0.0,FALSE,TRUE
300,EY5103,EY,Etihad Airways,3,B747,Widebody,JFK,20250304,18:30:00,223,339,465,0.0,FALSE,TRUE
301,W63827,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,MUM,20250304,18:30:00,223,174,257,0.0,FALSE,TRUE
302,IX257,IX,Air India Express,2,B777,Widebody,JNB,20250304,18:40:00,225,288,404,0.0,FALSE,TRUE
303,GF8082,GF,Gulf Air,8,A320,Narrowbody,KWI,20250304,18:55:00,228,167,239,1486.2,TRUE,TRUE
304,EY2239,EY,Etihad Airways,4,A350,Widebody,LHR,20250304,19:00:00,229,217,311,0.0,FALSE,TRUE
305,W62056,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,FRA,20250304,19:00:00,229,164,213,0.0,FALSE,TRUE
306,EY4500,EY,Etihad Airways,2,B777,Widebody,CDG,20250304,19:05:00,230,303,437,0.0,FALSE,TRUE
307,EY5830,EY,Etihad Airways,3,B747,Widebody,HKG,20250304,19:05:00,230,282,342,0.0,FALSE,TRUE
308,W63611,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,HKG,20250304,19:15:00,232,172,232,0.0,FALSE,TRUE
309,EY6078,EY,Etihad Airways,8,A320,Narrowbody,CAI,20250304,19:30:00,235,130,167,946.9,TRUE,TRUE
310,EY2682,EY,Etihad Airways,8,A320,Narrowbody,LHR,20250304,19:45:00,238,135,196,1638.9,TRUE,TRUE
311,EY1971,EY,Etihad Airways,4,A350,Widebody,ICN,20250304,19:55:00,240,232,321,3669.7,TRUE,TRUE
312,MS1476,MS,EgyptAir,9,B737,Narrowbody,KWI,20250304,20:15:00,244,139,200,1447.3,TRUE,TRUE
313,G93659,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,NRT,20250304,20:45:00,250,159,236,1294.7,TRUE,TRUE
314,W67331,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,DXB,20250304,21:20:00,257,189,252,2479.3,TRUE,TRUE
315,EY2688,EY,Etihad Airways,1,A380,Widebody,HKG,20250304,21:50:00,263,366,541,9409.4,TRUE,TRUE
316,EY3166,EY,Etihad Airways,4,A350,Widebody,HKG,20250304,21:50:00,263,247,361,0.0,FALSE,TRUE
317,6E2107,6E,IndiGo,7,A321,Narrowbody,JFK,20250304,23:55:00,288,164,215,0.0,FALSE,TRUE
318,EY2671,EY,Etihad Airways,4,A350,Widebody,BKK,20250305,00:35:00,8,228,339,4113.5,TRUE,TRUE
319,SV8564,SV,Saudi Arabian Airlines,7,A321,Narrowbody,SIN,20250305,02:05:00,26,162,242,0.0,FALSE,TRUE
320,W69547,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,MUM,20250305,02:40:00,33,174,241,0.0,FALSE,TRUE
321,W64582,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,FRA,20250305,03:10:00,39,144,203,0.0,FALSE,TRUE
322,W66622,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,DEL,20250305,05:15:00,64,179,265,1939.6,TRUE,TRUE
323,EY144,EY,Etihad Airways,1,A380,Widebody,FRA,20250305,05:35:00,68,464,665,9926.8,TRUE,TRUE
324,PK3887,PK,Pakistan International Airlines,3,B747,Widebody,DXB,20250305,06:05:00,74,297,359,9811.2,TRUE,TRUE
325,6E2832,6E,IndiGo,7,A321,Narrowbody,CDG,20250305,06:10:00,75,160,220,0.0,FALSE,TRUE
326,6E9298,6E,IndiGo,8,A320,Narrowbody,CDG,20250305,06:35:00,80,141,180,1096.1,TRUE,TRUE
327,EY3842,EY,Etihad Airways,2,B777,Widebody,MUM,20250305,06:45:00,82,259,339,0.0,FALSE,TRUE
328,EY2736,EY,Etihad Airways,8,A320,Narrowbody,ICN,20250305,06:55:00,84,139,198,1767.5,TRUE,TRUE
329,6E2393,6E,IndiGo,7,A321,Narrowbody,CDG,20250305,06:55:00,84,184,267,0.0,FALSE,TRUE
330,G94995,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,ICN,20250305,07:00:00,85,182,262,0.0,FALSE,TRUE
331,EY6832,EY,Etihad Airways,1,A380,Widebody,JNB,20250305,07:10:00,87,410,601,5747.6,TRUE,TRUE
332,EY4988,EY,Etihad Airways,2,B777,Widebody,JFK,20250305,07:25:00,90,331,485,0.0,FALSE,TRUE
333,EY3865,EY,Etihad Airways,2,B777,Widebody,DXB,20250305,07:40:00,93,324,455,0.0,FALSE,TRUE
334,EY1998,EY,Etihad Airways,1,A380,Widebody,JNB,20250305,07:50:00,95,368,481,0.0,FALSE,TRUE
335,EY3309,EY,Etihad Airways,4,A350,Widebody,BKK,20250305,07:55:00,96,218,288,0.0,FALSE,TRUE
336,EY7795,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250305,08:05:00,98,188,261,2348.3,TRUE,TRUE
337,W65222,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,CAI,20250305,08:15:00,100,183,266,0.0,FALSE,TRUE
338,EY9070,EY,Etihad Airways,8,A320,Narrowbody,JFK,20250305,08:15:00,100,166,241,980.0,TRUE,TRUE
339,EY6071,EY,Etihad Airways,8,A320,Narrowbody,ICN,20250305,08:15:00,100,135,191,0.0,FALSE,TRUE
340,EY5978,EY,Etihad Airways,4,A350,Widebody,SIN,20250305,08:25:00,102,213,268,0.0,FALSE,TRUE
341,EY9075,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250305,08:50:00,107,186,230,0.0,FALSE,TRUE
342,EY2267,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250305,08:55:00,108,172,228,1660.2,TRUE,TRUE
343,EY9305,EY,Etihad Airways,8,A320,Narrowbody,JNB,20250305,08:55:00,108,128,168,0.0,FALSE,TRUE
344,G99246,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,NRT,20250305,09:10:00,111,152,219,0.0,FALSE,TRUE
345,EY1622,EY,Etihad Airways,3,B747,Widebody,DEL,20250305,09:30:00,115,307,403,0.0,FALSE,TRUE
346,G95524,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,DXB,20250305,09:40:00,117,159,221,1182.5,TRUE,TRUE
347,G96707,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,DEL,20250305,09:45:00,118,144,194,2766.2,TRUE,TRUE
348,EY2695,EY,Etihad Airways,1,A380,Widebody,JFK,20250305,09:50:00,119,397,591,4782.9,TRUE,TRUE
349,EY8097,EY,Etihad Airways,4,A350,Widebody,JNB,20250305,10:20:00,125,233,328,0.0,FALSE,TRUE
350,EY4094,EY,Etihad Airways,8,A320,Narrowbody,HKG,20250305,10:30:00,127,150,192,0.0,FALSE,TRUE
351,W6391,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,MUM,20250305,10:40:00,129,140,171,0.0,FALSE,TRUE
352,EY9441,EY,Etihad Airways,6,A330,Widebody,HKG,20250305,10:40:00,129,206,303,0.0,FALSE,TRUE
353,6E7169,6E,IndiGo,8,A320,Narrowbody,MUM,20250305,10:55:00,132,145,214,0.0,FALSE,TRUE
354,EY6330,EY,Etihad Airways,3,B747,Widebody,NRT,20250305,11:15:00,136,348,418,0.0,FALSE,TRUE
355,EY3054,EY,Etihad Airways,8,A320,Narrowbody,JNB,20250305,11:25:00,138,128,170,1716.9,TRUE,TRUE
356,EY2817,EY,Etihad Airways,7,A321,Narrowbody,CAI,20250305,11:45:00,142,172,256,0.0,FALSE,TRUE
357,G92535,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,DEL,20250305,12:10:00,147,148,181,763.2,TRUE,TRUE
358,EY5599,EY,Etihad Airways,7,A321,Narrowbody,ICN,20250305,12:30:00,151,184,241,0.0,FALSE,TRUE
359,W65842,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,ICN,20250305,12:35:00,152,151,220,2584.3,TRUE,TRUE
360,W62203,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,KWI,20250305,12:40:00,153,159,237,0.0,FALSE,TRUE
361,EY3437,EY,Etihad Airways,5,B787,Widebody,MUM,20250305,12:40:00,153,229,342,0.0,FALSE,TRUE
362,6E6243,6E,IndiGo,8,A320,Narrowbody,SIN,20250305,12:50:00,155,140,171,1964.5,TRUE,TRUE
363,EY9929,EY,Etihad Airways,6,A330,Widebody,CDG,20250305,13:05:00,158,231,292,5719.5,TRUE,TRUE
364,EY3372,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250305,13:20:00,161,141,190,2683.0,TRUE,TRUE
365,RJ4883,RJ,Royal Jordanian,9,B737,Narrowbody,DEL,20250305,14:10:00,171,119,168,0.0,FALSE,TRUE
366,EY4290,EY,Etihad Airways,7,A321,Narrowbody,CDG,20250305,14:50:00,179,172,207,0.0,FALSE,TRUE
367,EY8910,EY,Etihad Airways,8,A320,Narrowbody,JNB,20250305,14:55:00,180,132,176,859.4,TRUE,TRUE
368,6E9584,6E,IndiGo,8,A320,Narrowbody,MUM,20250305,15:00:00,181,137,201,0.0,FALSE,TRUE
369,EY2212,EY,Etihad Airways,5,B787,Widebody,DXB,20250305,15:05:00,182,199,295,0.0,FALSE,TRUE
370,EY6280,EY,Etihad Airways,3,B747,Widebody,CAI,20250305,15:10:00,183,364,437,0.0,FALSE,TRUE
371,EY6125,EY,Etihad Airways,7,A321,Narrowbody,DEL,20250305,15:20:00,185,148,207,1354.1,TRUE,TRUE
372,G91739,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,DEL,20250305,15:25:00,186,146,202,1480.2,TRUE,TRUE
373,W68836,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,JNB,20250305,15:50:00,191,178,259,0.0,FALSE,TRUE
374,G91298,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,SIN,20250305,16:05:00,194,158,212,910.3,TRUE,TRUE
375,EY4227,EY,Etihad Airways,5,B787,Widebody,JFK,20250305,16:30:00,199,227,299,4452.8,TRUE,TRUE
376,SU3013,SU,Aeroflot,9,B737,Narrowbody,DEL,20250305,16:40:00,201,137,203,0.0,FALSE,TRUE
377,EY1846,EY,Etihad Airways,6,A330,Widebody,JFK,20250305,16:40:00,201,218,301,0.0,FALSE,TRUE
378,EY8624,EY,Etihad Airways,5,B787,Widebody,MUM,20250305,17:05:00,206,246,303,3178.2,TRUE,TRUE
379,EY5090,EY,Etihad Airways,7,A321,Narrowbody,BKK,20250305,17:25:00,210,181,261,0.0,FALSE,TRUE
380,EY9963,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250305,17:25:00,210,145,203,0.0,FALSE,TRUE
381,EY5037,EY,Etihad Airways,8,A320,Narrowbody,JFK,20250305,17:30:00,211,162,195,1024.8,TRUE,TRUE
382,6E9747,6E,IndiGo,7,A321,Narrowbody,JNB,20250305,17:35:00,212,169,228,0.0,FALSE,TRUE
383,EY895,EY,Etihad Airways,4,A350,Widebody,ICN,20250305,17:40:00,213,279,349,0.0,FALSE,TRUE
384,EY7746,EY,Etihad Airways,5,B787,Widebody,CDG,20250305,17:45:00,214,196,293,0.0,FALSE,TRUE
385,G93069,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,DXB,20250305,18:00:00,217,156,226,0.0,FALSE,TRUE
386,EY196,EY,Etihad Airways,7,A321,Narrowbody,NRT,20250305,18:00:00,217,182,237,0.0,FALSE,TRUE
387,EY4240,EY,Etihad Airways,2,B777,Widebody,DXB,20250305,18:00:00,217,310,464,0.0,FALSE,TRUE
388,EY2029,EY,Etihad Airways,6,A330,Widebody,DEL,20250305,18:05:00,218,239,322,0.0,FALSE,TRUE
389,EY5307,EY,Etihad Airways,2,B777,Widebody,JFK,20250305,18:10:00,219,292,385,8900.4,TRUE,TRUE
390,EY6212,EY,Etihad Airways,8,A320,Narrowbody,LHR,20250305,18:15:00,220,156,216,1616.9,TRUE,TRUE
391,EY6830,EY,Etihad Airways,7,A321,Narrowbody,FRA,20250305,18:20:00,221,176,229,0.0,FALSE,TRUE
392,EY3006,EY,Etihad Airways,5,B787,Widebody,ICN,20250305,18:40:00,225,204,274,5415.6,TRUE,TRUE
393,EY3196,EY,Etihad Airways,6,A330,Widebody,CDG,20250305,18:40:00,225,215,282,5617.1,TRUE,TRUE
394,W67995,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,FRA,20250305,19:30:00,235,163,222,0.0,FALSE,TRUE
395,6E5722,6E,IndiGo,7,A321,Narrowbody,KWI,20250305,19:35:00,236,187,244,1347.5,TRUE,TRUE
396,MS754,MS,EgyptAir,3,B747,Widebody,DXB,20250305,19:45:00,238,346,466,0.0,FALSE,TRUE
397,G98847,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,CDG,20250305,20:40:00,249,127,157,0.0,FALSE,TRUE
398,EY5753,EY,Etihad Airways,4,A350,Widebody,FRA,20250305,21:35:00,260,227,307,3751.2,TRUE,TRUE
399,W69041,W6,Wizz Air Abu Dhabi,8,A320,Narrowbody,MUM,20250305,22:00:00,265,165,204,1465.9,TRUE,TRUE
400,6E2300,6E,IndiGo,8,A320,Narrowbody,DEL,20250305,22:20:00,269,150,187,0.0,FALSE,TRUE
401,EY8687,EY,Etihad Airways,6,A330,Widebody,ICN,20250305,23:25:00,282,194,287,0.0,FALSE,TRUE
402,EY2392,EY,Etihad Airways,8,A320,Narrowbody,JFK,20250305,23:30:00,283,159,218,0.0,FALSE,TRUE
403,SV6867,SV,Saudi Arabian Airlines,6,A330,Widebody,KWI,20250306,00:10:00,3,244,324,0.0,FALSE,TRUE
404,EY1115,EY,Etihad Airways,8,A320,Narrowbody,HKG,20250306,00:40:00,9,136,177,0.0,FALSE,TRUE
405,ME3867,ME,Middle East Airlines,10,E190,Narrowbody,DXB,20250306,00:55:00,12,76,97,0.0,FALSE,TRUE
406,EY4794,EY,Etihad Airways,2,B777,Widebody,JNB,20250306,02:30:00,31,298,393,0.0,FALSE,TRUE
407,EY2017,EY,Etihad Airways,8,A320,Narrowbody,NRT,20250306,04:20:00,53,145,190,0.0,FALSE,TRUE
408,IX6181,IX,Air India Express,10,E190,Narrowbody,DEL,20250306,04:20:00,53,74,105,0.0,FALSE,TRUE
409,EY2655,EY,Etihad Airways,7,A321,Narrowbody,CAI,20250306,05:35:00,68,140,203,0.0,FALSE,TRUE
410,G91411,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,CDG,20250306,06:05:00,74,186,249,2399.1,TRUE,TRUE
411,EY6340,EY,Etihad Airways,6,A330,Widebody,JFK,20250306,06:10:00,75,214,320,0.0,FALSE,TRUE
412,EY2519,EY,Etihad Airways,8,A320,Narrowbody,DEL,20250306,06:20:00,77,147,191,0.0,FALSE,TRUE
413,EY5272,EY,Etihad Airways,8,A320,Narrowbody,CDG,20250306,06:30:00,79,157,191,0.0,FALSE,TRUE
414,EY8582,EY,Etihad Airways,6,A330,Widebody,HKG,20250306,06:40:00,81,229,313,0.0,FALSE,TRUE
415,EY2550,EY,Etihad Airways,6,A330,Widebody,NRT,20250306,06:50:00,83,246,366,0.0,FALSE,TRUE
416,EY9870,EY,Etihad Airways,6,A330,Widebody,ICN,20250306,06:55:00,84,212,286,0.0,FALSE,TRUE
417,W62589,W6,Wizz Air Abu Dhabi,7,A321,Narrowbody,ICN,20250306,07:00:00,85,189,261,0.0,FALSE,TRUE
418,EY690,EY,Etihad Airways,6,A330,Widebody,HKG,20250306,07:05:00,86,232,302,0.0,FALSE,TRUE
419,IX9908,IX,Air India Express,8,A320,Narrowbody,HKG,20250306,07:35:00,92,162,220,0.0,FALSE,TRUE
420,EY8321,EY,Etihad Airways,6,A330,Widebody,MUM,20250306,07:35:00,92,194,255,0.0,FALSE,TRUE
421,G99771,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,NRT,20250306,07:45:00,94,129,190,1364.3,TRUE,TRUE
422,EY5495,EY,Etihad Airways,2,B777,Widebody,MUM,20250306,07:45:00,94,304,383,7731.2,TRUE,TRUE
423,QR207,QR,Qatar Airways,2,B777,Widebody,ICN,20250306,08:00:00,97,316,444,6922.0,TRUE,TRUE
424,EY4285,EY,Etihad Airways,3,B747,Widebody,DEL,20250306,08:00:00,97,345,414,6099.2,TRUE,TRUE
425,EY2489,EY,Etihad Airways,2,B777,Widebody,ICN,20250306,08:10:00,99,308,377,0.0,FALSE,TRUE
426,EY2971,EY,Etihad Airways,8,A320,Narrowbody,LHR,20250306,08:15:00,100,161,217,0.0,FALSE,TRUE
427,G9791,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,BKK,20250306,08:15:00,100,184,268,1247.6,TRUE,TRUE
428,EY8127,EY,Etihad Airways,2,B777,Widebody,JNB,20250306,08:25:00,102,271,406,0.0,FALSE,TRUE
429,EY1677,EY,Etihad Airways,3,B747,Widebody,MUM,20250306,08:40:00,105,373,476,5048.7,TRUE,TRUE
430,G95416,G9,Air Arabia Abu Dhabi,7,A321,Narrowbody,CDG,20250306,08:45:00,106,159,202,0.0,FALSE,TRUE
431,G91662,G9,Air Arabia Abu Dhabi,8,A320,Narrowbody,ICN,20250306,09:05:00,110,128,183,1771.4,TRUE,TRUE
