demand_id,flight_id,date_key,arrival_slot_id,station_id,equipment_id,qty_required,qty_allocated,shortage_qty,pickup_slot_id,return_slot_id,allocation_distance_km,demand_calc_method,risk_level,sla_compliant,is_active
295,99,20250302,94,4,1,8,8,0,90,103,2.3,Estimated,OK,TRUE,TRUE
296,99,20250302,94,4,4,6,6,0,90,103,1.0,Estimated,OK,TRUE,TRUE
297,99,20250302,94,4,6,3,3,0,90,103,1.6,Estimated,OK,TRUE,TRUE
298,100,20250302,96,3,1,6,6,0,91,105,1.2,Estimated,OK,TRUE,TRUE
299,100,20250302,96,3,4,7,7,0,91,105,2.0,Estimated,OK,TRUE,TRUE
300,100,20250302,96,3,6,4,2,-2,91,105,1.5,Estimated,MEDIUM,FALSE,TRUE
301,101,20250302,99,4,2,12,10,-2,94,108,2.4,Estimated,MEDIUM,FALSE,TRUE
302,101,20250302,99,4,4,13,13,0,94,108,2.2,Estimated,OK,TRUE,TRUE
303,101,20250302,99,4,6,7,7,0,94,108,1.3,Estimated,OK,TRUE,TRUE
304,102,20250302,99,1,1,8,4,-4,93,108,1.1,Estimated,HIGH,FALSE,TRUE
305,102,20250302,99,1,4,6,6,0,93,108,0.3,Estimated,OK,TRUE,TRUE
306,102,20250302,99,1,6,3,3,0,93,108,1.3,Estimated,OK,TRUE,TRUE
307,103,20250302,101,10,2,12,12,0,96,110,2.1,Estimated,OK,TRUE,TRUE
308,103,20250302,101,10,4,13,12,-1,96,110,1.8,Estimated,LOW,TRUE,TRUE
309,103,20250302,101,10,6,7,7,0,96,110,1.7,Estimated,OK,TRUE,TRUE
310,104,20250302,104,7,2,12,12,0,100,113,1.7,Estimated,OK,TRUE,TRUE
311,104,20250302,104,7,4,11,11,0,100,113,1.8,Estimated,OK,TRUE,TRUE
312,104,20250302,104,7,6,6,6,0,100,113,0.6,Estimated,OK,TRUE,TRUE
313,105,20250302,104,1,1,8,6,-2,99,113,0.5,Estimated,MEDIUM,FALSE,TRUE
314,105,20250302,104,1,4,8,7,-1,99,113,1.2,Estimated,LOW,TRUE,TRUE
315,105,20250302,104,1,6,4,4,0,99,113,2.4,Estimated,OK,TRUE,TRUE
316,106,20250302,105,4,1,6,6,0,99,114,1.9,Estimated,OK,TRUE,TRUE
317,106,20250302,105,4,4,6,5,-1,99,114,2.1,Estimated,LOW,TRUE,TRUE
318,106,20250302,105,4,6,3,3,0,99,114,2.4,Estimated,OK,TRUE,TRUE
319,107,20250302,106,4,1,8,8,0,101,115,1.3,Estimated,OK,TRUE,TRUE
320,107,20250302,106,4,4,7,7,0,101,115,1.1,Estimated,OK,TRUE,TRUE
321,107,20250302,106,4,6,4,1,-3,101,115,1.5,Estimated,MEDIUM,FALSE,TRUE
322,108,20250302,106,7,1,8,8,0,103,115,0.7,Estimated,OK,TRUE,TRUE
323,108,20250302,106,7,4,7,7,0,103,115,2.2,Estimated,OK,TRUE,TRUE
324,108,20250302,106,7,6,4,4,0,103,115,1.8,Estimated,OK,TRUE,TRUE
325,109,20250302,106,4,1,5,5,0,103,115,1.0,Estimated,OK,TRUE,TRUE
326,109,20250302,106,4,4,7,3,-4,103,115,0.8,Estimated,HIGH,FALSE,TRUE
327,109,20250302,106,4,6,4,4,0,103,115,1.5,Estimated,OK,TRUE,TRUE
328,110,20250302,109,1,1,6,6,0,104,118,2.0,Estimated,OK,TRUE,TRUE
329,110,20250302,109,1,4,6,6,0,104,118,0.9,Estimated,OK,TRUE,TRUE
330,110,20250302,109,1,6,3,1,-2,104,118,1.5,Estimated,MEDIUM,FALSE,TRUE
331,111,20250302,109,3,1,8,8,0,106,118,1.1,Estimated,OK,TRUE,TRUE
332,111,20250302,109,3,4,7,7,0,106,118,1.6,Estimated,OK,TRUE,TRUE
333,111,20250302,109,3,6,4,4,0,106,118,0.9,Estimated,OK,TRUE,TRUE
334,112,20250302,114,3,1,6,6,0,111,123,1.3,Estimated,OK,TRUE,TRUE
335,112,20250302,114,3,4,7,7,0,111,123,1.4,Estimated,OK,TRUE,TRUE
336,112,20250302,114,3,6,4,4,0,111,123,1.4,Estimated,OK,TRUE,TRUE
337,113,20250302,114,1,2,12,12,0,109,123,2.4,Estimated,OK,TRUE,TRUE
338,113,20250302,114,1,4,12,12,0,109,123,1.4,Estimated,OK,TRUE,TRUE
339,113,20250302,114,1,6,6,6,0,109,123,1.8,Estimated,OK,TRUE,TRUE
340,114,20250302,117,8,2,12,10,-2,114,126,1.6,Estimated,MEDIUM,FALSE,TRUE
341,114,20250302,117,8,4,10,10,0,114,126,0.9,Estimated,OK,TRUE,TRUE
342,114,20250302,117,8,6,5,5,0,114,126,1.5,Estimated,OK,TRUE,TRUE
343,115,20250302,118,4,1,6,6,0,113,127,1.6,Estimated,OK,TRUE,TRUE
344,115,20250302,118,4,4,5,5,0,113,127,1.8,Estimated,OK,TRUE,TRUE
345,115,20250302,118,4,6,3,2,-1,113,127,1.2,Estimated,LOW,TRUE,TRUE
346,116,20250302,119,8,2,12,12,0,114,128,1.2,Estimated,OK,TRUE,TRUE
347,116,20250302,119,8,4,11,11,0,114,128,1.0,Estimated,OK,TRUE,TRUE
348,116,20250302,119,8,6,6,6,0,114,128,0.9,Estimated,OK,TRUE,TRUE
349,117,20250302,120,9,1,8,8,0,117,129,0.5,Estimated,OK,TRUE,TRUE
350,117,20250302,120,9,4,7,7,0,117,129,1.9,Estimated,OK,TRUE,TRUE
351,117,20250302,120,9,6,4,4,0,117,129,0.6,Estimated,OK,TRUE,TRUE
352,118,20250302,130,4,1,6,6,0,125,139,1.2,Estimated,OK,TRUE,TRUE
353,118,20250302,130,4,4,7,5,-2,125,139,2.2,Estimated,MEDIUM,FALSE,TRUE
354,118,20250302,130,4,6,4,4,0,125,139,2.4,Estimated,OK,TRUE,TRUE
355,119,20250302,131,8,2,12,12,0,128,140,0.8,Estimated,OK,TRUE,TRUE
356,119,20250302,131,8,4,11,11,0,128,140,0.8,Estimated,OK,TRUE,TRUE
357,119,20250302,131,8,6,6,6,0,128,140,2.2,Estimated,OK,TRUE,TRUE
358,120,20250302,132,8,2,12,12,0,128,141,2.2,Estimated,OK,TRUE,TRUE
359,120,20250302,132,8,4,11,7,-4,128,141,1.6,Estimated,HIGH,FALSE,TRUE
360,120,20250302,132,8,6,6,6,0,128,141,0.4,Estimated,OK,TRUE,TRUE
361,121,20250302,133,6,2,12,12,0,130,142,1.8,Estimated,OK,TRUE,TRUE
362,121,20250302,133,6,4,12,12,0,130,142,1.0,Estimated,OK,TRUE,TRUE
363,121,20250302,133,6,6,6,6,0,130,142,2.2,Estimated,OK,TRUE,TRUE
364,122,20250302,138,8,2,12,12,0,135,147,1.7,Estimated,OK,TRUE,TRUE
365,122,20250302,138,8,4,13,13,0,135,147,1.9,Estimated,OK,TRUE,TRUE
366,122,20250302,138,8,6,7,7,0,135,147,1.2,Estimated,OK,TRUE,TRUE
367,123,20250302,139,8,2,12,12,0,134,148,2.0,Estimated,OK,TRUE,TRUE
368,123,20250302,139,8,4,14,14,0,134,148,0.5,Estimated,OK,TRUE,TRUE
369,123,20250302,139,8,6,7,7,0,134,148,0.6,Estimated,OK,TRUE,TRUE
370,124,20250302,139,4,1,6,6,0,136,148,1.8,Estimated,OK,TRUE,TRUE
371,124,20250302,139,4,4,7,7,0,136,148,1.3,Estimated,OK,TRUE,TRUE
372,124,20250302,139,4,6,4,4,0,136,148,2.0,Estimated,OK,TRUE,TRUE
373,125,20250302,141,3,1,8,8,0,138,150,1.8,Estimated,OK,TRUE,TRUE
374,125,20250302,141,3,4,6,6,0,138,150,1.8,Estimated,OK,TRUE,TRUE
375,125,20250302,141,3,6,3,3,0,138,150,1.2,Estimated,OK,TRUE,TRUE
376,126,20250302,145,7,2,12,12,0,141,154,0.8,Estimated,OK,TRUE,TRUE
377,126,20250302,145,7,4,10,10,0,141,154,0.9,Estimated,OK,TRUE,TRUE
378,126,20250302,145,7,6,5,5,0,141,154,0.3,Estimated,OK,TRUE,TRUE
379,127,20250302,145,4,2,12,12,0,141,154,1.8,Estimated,OK,TRUE,TRUE
380,127,20250302,145,4,4,10,10,0,141,154,2.1,Estimated,OK,TRUE,TRUE
381,127,20250302,145,4,6,5,5,0,141,154,0.5,Estimated,OK,TRUE,TRUE
382,128,20250302,147,1,1,8,8,0,141,156,2.3,Estimated,OK,TRUE,TRUE
383,128,20250302,147,1,4,8,6,-2,141,156,1.6,Estimated,MEDIUM,FALSE,TRUE
384,128,20250302,147,1,6,4,4,0,141,156,1.2,Estimated,OK,TRUE,TRUE
385,129,20250302,155,1,1,8,8,0,150,164,2.4,Estimated,OK,TRUE,TRUE
386,129,20250302,155,1,4,7,7,0,150,164,1.8,Estimated,OK,TRUE,TRUE
387,129,20250302,155,1,6,4,4,0,150,164,1.3,Estimated,OK,TRUE,TRUE
388,130,20250302,155,8,2,12,12,0,149,164,1.2,Estimated,OK,TRUE,TRUE
389,130,20250302,155,8,4,14,14,0,149,164,1.0,Estimated,OK,TRUE,TRUE
390,130,20250302,155,8,6,7,7,0,149,164,0.7,Estimated,OK,TRUE,TRUE
391,131,20250302,157,1,1,8,6,-2,153,166,1.1,Estimated,MEDIUM,FALSE,TRUE
392,131,20250302,157,1,4,6,2,-4,153,166,2.1,Estimated,HIGH,FALSE,TRUE
393,131,20250302,157,1,6,3,3,0,153,166,0.6,Estimated,OK,TRUE,TRUE
394,132,20250302,165,4,1,8,8,0,161,174,1.7,Estimated,OK,TRUE,TRUE
395,132,20250302,165,4,4,6,6,0,161,174,2.0,Estimated,OK,TRUE,TRUE
396,132,20250302,165,4,6,3,3,0,161,174,2.0,Estimated,OK,TRUE,TRUE
397,133,20250302,170,9,1,6,4,-2,165,179,0.6,Estimated,MEDIUM,FALSE,TRUE
398,133,20250302,170,9,4,5,5,0,165,179,1.3,Estimated,OK,TRUE,TRUE
399,133,20250302,170,9,6,3,3,0,165,179,0.9,Estimated,OK,TRUE,TRUE
400,134,20250302,177,10,2,12,12,0,174,186,1.3,Estimated,OK,TRUE,TRUE
401,134,20250302,177,10,4,16,16,0,174,186,2.1,Estimated,OK,TRUE,TRUE
402,134,20250302,177,10,6,8,8,0,174,186,2.2,Estimated,OK,TRUE,TRUE
403,135,20250302,181,10,1,8,8,0,175,190,1.5,Estimated,OK,TRUE,TRUE
404,135,20250302,181,10,4,8,8,0,175,190,2.3,Estimated,OK,TRUE,TRUE
405,135,20250302,181,10,6,4,4,0,175,190,2.1,Estimated,OK,TRUE,TRUE
406,136,20250302,182,8,2,12,12,0,176,191,2.4,Estimated,OK,TRUE,TRUE
407,136,20250302,182,8,4,16,16,0,176,191,2.1,Estimated,OK,TRUE,TRUE
408,136,20250302,182,8,6,8,8,0,176,191,2.5,Estimated,OK,TRUE,TRUE
409,137,20250302,186,10,2,12,12,0,182,195,1.9,Estimated,OK,TRUE,TRUE
410,137,20250302,186,10,4,13,9,-4,182,195,1.5,Estimated,HIGH,FALSE,TRUE
411,137,20250302,186,10,6,7,7,0,182,195,1.1,Estimated,OK,TRUE,TRUE
412,138,20250302,187,8,2,12,12,0,182,196,0.4,Estimated,OK,TRUE,TRUE
413,138,20250302,187,8,4,10,10,0,182,196,1.0,Estimated,OK,TRUE,TRUE
414,138,20250302,187,8,6,5,5,0,182,196,1.5,Estimated,OK,TRUE,TRUE
415,139,20250302,194,3,1,6,6,0,190,203,1.6,Estimated,OK,TRUE,TRUE
416,139,20250302,194,3,4,5,5,0,190,203,1.1,Estimated,OK,TRUE,TRUE
417,139,20250302,194,3,6,3,0,-3,190,203,1.8,Estimated,MEDIUM,FALSE,TRUE
418,140,20250302,197,10,2,12,12,0,194,206,1.1,Estimated,OK,TRUE,TRUE
419,140,20250302,197,10,4,12,12,0,194,206,2.1,Estimated,OK,TRUE,TRUE
420,140,20250302,197,10,6,6,6,0,194,206,2.1,Estimated,OK,TRUE,TRUE
421,141,20250302,197,10,1,8,8,0,194,206,1.2,Estimated,OK,TRUE,TRUE
422,141,20250302,197,10,4,6,6,0,194,206,1.1,Estimated,OK,TRUE,TRUE
423,141,20250302,197,10,6,3,3,0,194,206,0.8,Estimated,OK,TRUE,TRUE
424,142,20250302,200,9,1,8,8,0,196,209,0.6,Estimated,OK,TRUE,TRUE
425,142,20250302,200,9,4,8,8,0,196,209,2.2,Estimated,OK,TRUE,TRUE
426,142,20250302,200,9,6,4,4,0,196,209,2.0,Estimated,OK,TRUE,TRUE
427,143,20250302,201,10,2,12,12,0,198,210,2.2,Estimated,OK,TRUE,TRUE
428,143,20250302,201,10,4,16,16,0,198,210,1.6,Estimated,OK,TRUE,TRUE
429,143,20250302,201,10,6,8,8,0,198,210,0.7,Estimated,OK,TRUE,TRUE
430,144,20250302,206,4,1,6,6,0,202,215,0.4,Estimated,OK,TRUE,TRUE
431,144,20250302,206,4,4,6,6,0,202,215,1.9,Estimated,OK,TRUE,TRUE
432,144,20250302,206,4,6,3,0,-3,202,215,0.9,Estimated,MEDIUM,FALSE,TRUE
433,145,20250302,210,9,2,12,12,0,206,219,1.0,Estimated,OK,TRUE,TRUE
434,145,20250302,210,9,4,12,12,0,206,219,1.3,Estimated,OK,TRUE,TRUE
435,145,20250302,210,9,6,6,6,0,206,219,1.1,Estimated,OK,TRUE,TRUE
436,146,20250302,213,9,2,12,12,0,207,222,2.0,Estimated,OK,TRUE,TRUE
437,146,20250302,213,9,4,11,11,0,207,222,1.2,Estimated,OK,TRUE,TRUE
438,146,20250302,213,9,6,6,6,0,207,222,0.7,Estimated,OK,TRUE,TRUE
439,147,20250302,217,3,1,8,8,0,214,226,2.2,Estimated,OK,TRUE,TRUE
440,147,20250302,217,3,4,7,7,0,214,226,0.5,Estimated,OK,TRUE,TRUE
441,147,20250302,217,3,6,4,4,0,214,226,2.2,Estimated,OK,TRUE,TRUE
442,148,20250302,222,7,2,12,12,0,217,231,1.4,Estimated,OK,TRUE,TRUE
443,148,20250302,222,7,4,10,10,0,217,231,0.5,Estimated,OK,TRUE,TRUE
444,148,20250302,222,7,6,5,3,-2,217,231,2.2,Estimated,MEDIUM,FALSE,TRUE
445,149,20250302,223,8,1,8,8,0,220,232,1.1,Estimated,OK,TRUE,TRUE
446,149,20250302,223,8,4,6,6,0,220,232,0.5,Estimated,OK,TRUE,TRUE
447,149,20250302,223,8,6,3,3,0,220,232,1.0,Estimated,OK,TRUE,TRUE
448,150,20250302,225,4,1,8,8,0,220,234,0.6,Estimated,OK,TRUE,TRUE
449,150,20250302,225,4,4,7,7,0,220,234,2.1,Estimated,OK,TRUE,TRUE
450,150,20250302,225,4,6,4,4,0,220,234,0.6,Estimated,OK,TRUE,TRUE
451,151,20250302,227,9,2,12,11,-1,224,236,0.9,Estimated,LOW,TRUE,TRUE
452,151,20250302,227,9,4,11,11,0,224,236,1.5,Estimated,OK,TRUE,TRUE
453,151,20250302,227,9,6,6,6,0,224,236,1.5,Estimated,OK,TRUE,TRUE
454,152,20250302,228,8,2,12,12,0,224,237,0.4,Estimated,OK,TRUE,TRUE
455,152,20250302,228,8,4,12,12,0,224,237,2.0,Estimated,OK,TRUE,TRUE
456,152,20250302,228,8,6,6,6,0,224,237,0.5,Estimated,OK,TRUE,TRUE
457,153,20250302,240,10,1,8,8,0,237,249,1.6,Estimated,OK,TRUE,TRUE
458,153,20250302,240,10,4,8,8,0,237,249,0.9,Estimated,OK,TRUE,TRUE
459,153,20250302,240,10,6,4,4,0,237,249,1.1,Estimated,OK,TRUE,TRUE
460,154,20250302,240,1,1,8,8,0,237,249,1.1,Estimated,OK,TRUE,TRUE
461,154,20250302,240,1,4,6,2,-4,237,249,1.4,Estimated,HIGH,FALSE,TRUE
462,154,20250302,240,1,6,3,0,-3,237,249,0.3,Estimated,MEDIUM,FALSE,TRUE
463,155,20250302,256,1,1,8,5,-3,250,265,1.9,Estimated,MEDIUM,FALSE,TRUE
464,155,20250302,256,1,4,6,6,0,250,265,0.4,Estimated,OK,TRUE,TRUE
465,155,20250302,256,1,6,3,3,0,250,265,1.7,Estimated,OK,TRUE,TRUE
466,156,20250302,258,10,2,12,12,0,253,267,1.1,Estimated,OK,TRUE,TRUE
467,156,20250302,258,10,4,9,9,0,253,267,1.7,Estimated,OK,TRUE,TRUE
468,156,20250302,258,10,6,5,5,0,253,267,1.8,Estimated,OK,TRUE,TRUE
469,157,20250302,271,9,2,12,12,0,267,280,0.4,Estimated,OK,TRUE,TRUE
470,157,20250302,271,9,4,12,12,0,267,280,1.3,Estimated,OK,TRUE,TRUE
471,157,20250302,271,9,6,6,6,0,267,280,0.4,Estimated,OK,TRUE,TRUE
472,158,20250302,278,1,1,6,4,-2,273,287,2.5,Estimated,MEDIUM,FALSE,TRUE
473,158,20250302,278,1,4,5,5,0,273,287,0.9,Estimated,OK,TRUE,TRUE
474,158,20250302,278,1,6,3,3,0,273,287,0.7,Estimated,OK,TRUE,TRUE
475,159,20250302,280,1,1,8,8,0,275,1,2.1,Estimated,OK,TRUE,TRUE
476,159,20250302,280,1,4,6,6,0,275,1,1.2,Estimated,OK,TRUE,TRUE
477,159,20250302,280,1,6,3,3,0,275,1,2.4,Estimated,OK,TRUE,TRUE
478,160,20250302,287,7,2,12,12,0,281,8,1.1,Estimated,OK,TRUE,TRUE
479,160,20250302,287,7,4,9,9,0,281,8,0.9,Estimated,OK,TRUE,TRUE
480,160,20250302,287,7,6,5,5,0,281,8,1.2,Estimated,OK,TRUE,TRUE
481,161,20250303,3,1,1,6,6,0,286,12,0.5,Estimated,OK,TRUE,TRUE
482,161,20250303,3,1,4,6,6,0,286,12,1.0,Estimated,OK,TRUE,TRUE
483,161,20250303,3,1,6,3,3,0,286,12,1.2,Estimated,OK,TRUE,TRUE
484,162,20250303,7,8,2,12,12,0,1,16,2.2,Estimated,OK,TRUE,TRUE
485,162,20250303,7,8,4,20,20,0,1,16,2.5,Estimated,OK,TRUE,TRUE
486,162,20250303,7,8,6,10,10,0,1,16,2.5,Estimated,OK,TRUE,TRUE
487,163,20250303,16,3,1,8,8,0,10,25,2.1,Estimated,OK,TRUE,TRUE
488,163,20250303,16,3,4,8,8,0,10,25,2.4,Estimated,OK,TRUE,TRUE
489,163,20250303,16,3,6,4,4,0,10,25,1.6,Estimated,OK,TRUE,TRUE
490,164,20250303,23,1,2,12,12,0,19,32,2.0,Estimated,OK,TRUE,TRUE
491,164,20250303,23,1,4,9,9,0,19,32,1.1,Estimated,OK,TRUE,TRUE
492,164,20250303,23,1,6,5,5,0,19,32,1.6,Estimated,OK,TRUE,TRUE
493,165,20250303,54,8,2,12,12,0,49,63,0.5,Estimated,OK,TRUE,TRUE
494,165,20250303,54,8,4,14,14,0,49,63,1.1,Estimated,OK,TRUE,TRUE
495,165,20250303,54,8,6,7,7,0,49,63,0.9,Estimated,OK,TRUE,TRUE
496,166,20250303,73,1,1,5,5,0,69,82,1.2,Estimated,OK,TRUE,TRUE
497,166,20250303,73,1,4,6,6,0,69,82,0.9,Estimated,OK,TRUE,TRUE
498,166,20250303,73,1,6,3,3,0,69,82,1.3,Estimated,OK,TRUE,TRUE
499,167,20250303,78,6,1,8,8,0,72,87,0.6,Estimated,OK,TRUE,TRUE
500,167,20250303,78,6,4,7,7,0,72,87,0.7,Estimated,OK,TRUE,TRUE
501,167,20250303,78,6,6,4,4,0,72,87,2.5,Estimated,OK,TRUE,TRUE
502,168,20250303,78,7,1,3,3,0,73,87,1.5,Estimated,OK,TRUE,TRUE
503,168,20250303,78,7,4,4,4,0,73,87,1.0,Estimated,OK,TRUE,TRUE
504,168,20250303,78,7,6,2,2,0,73,87,1.9,Estimated,OK,TRUE,TRUE
505,169,20250303,78,4,2,12,12,0,73,87,0.6,Estimated,OK,TRUE,TRUE
506,169,20250303,78,4,4,10,10,0,73,87,0.6,Estimated,OK,TRUE,TRUE
507,169,20250303,78,4,6,5,5,0,73,87,0.4,Estimated,OK,TRUE,TRUE
508,170,20250303,80,8,2,12,12,0,74,89,1.5,Estimated,OK,TRUE,TRUE
509,170,20250303,80,8,4,10,10,0,74,89,0.5,Estimated,OK,TRUE,TRUE
510,170,20250303,80,8,6,5,5,0,74,89,2.5,Estimated,OK,TRUE,TRUE
511,171,20250303,82,10,2,12,12,0,76,91,2.1,Estimated,OK,TRUE,TRUE
512,171,20250303,82,10,4,11,11,0,76,91,2.4,Estimated,OK,TRUE,TRUE
513,171,20250303,82,10,6,6,6,0,76,91,1.3,Estimated,OK,TRUE,TRUE
514,172,20250303,85,8,2,12,11,-1,81,94,2.0,Estimated,LOW,TRUE,TRUE
515,172,20250303,85,8,4,12,12,0,81,94,1.4,Estimated,OK,TRUE,TRUE
516,172,20250303,85,8,6,6,5,-1,81,94,1.4,Estimated,LOW,TRUE,TRUE
517,173,20250303,88,1,1,8,7,-1,83,97,1.1,Estimated,LOW,TRUE,TRUE
518,173,20250303,88,1,4,7,5,-2,83,97,2.2,Estimated,MEDIUM,FALSE,TRUE
519,173,20250303,88,1,6,4,4,0,83,97,1.7,Estimated,OK,TRUE,TRUE
520,174,20250303,92,1,1,6,6,0,87,101,0.5,Estimated,OK,TRUE,TRUE
521,174,20250303,92,1,4,7,7,0,87,101,1.6,Estimated,OK,TRUE,TRUE
522,174,20250303,92,1,6,4,4,0,87,101,0.7,Estimated,OK,TRUE,TRUE
523,175,20250303,94,4,1,8,8,0,89,103,1.5,Estimated,OK,TRUE,TRUE
524,175,20250303,94,4,4,8,8,0,89,103,0.4,Estimated,OK,TRUE,TRUE
525,175,20250303,94,4,6,4,4,0,89,103,1.7,Estimated,OK,TRUE,TRUE
526,176,20250303,95,10,2,12,12,0,91,104,1.2,Estimated,OK,TRUE,TRUE
527,176,20250303,95,10,4,12,12,0,91,104,1.4,Estimated,OK,TRUE,TRUE
528,176,20250303,95,10,6,6,6,0,91,104,0.9,Estimated,OK,TRUE,TRUE
529,177,20250303,95,9,1,8,8,0,91,104,1.8,Estimated,OK,TRUE,TRUE
530,177,20250303,95,9,4,7,7,0,91,104,0.5,Estimated,OK,TRUE,TRUE
531,177,20250303,95,9,6,4,4,0,91,104,1.3,Estimated,OK,TRUE,TRUE
532,178,20250303,96,1,1,6,6,0,91,105,1.0,Estimated,OK,TRUE,TRUE
533,178,20250303,96,1,4,7,7,0,91,105,1.9,Estimated,OK,TRUE,TRUE
534,178,20250303,96,1,6,4,2,-2,91,105,0.6,Estimated,MEDIUM,FALSE,TRUE
535,179,20250303,96,10,2,12,12,0,93,105,1.3,Estimated,OK,TRUE,TRUE
536,179,20250303,96,10,4,9,9,0,93,105,0.8,Estimated,OK,TRUE,TRUE
537,179,20250303,96,10,6,5,5,0,93,105,0.9,Estimated,OK,TRUE,TRUE
538,180,20250303,97,10,2,12,12,0,91,106,2.2,Estimated,OK,TRUE,TRUE
539,180,20250303,97,10,4,13,13,0,91,106,1.0,Estimated,OK,TRUE,TRUE
540,180,20250303,97,10,6,7,7,0,91,106,1.0,Estimated,OK,TRUE,TRUE
541,181,20250303,100,9,2,12,12,0,94,109,1.0,Estimated,OK,TRUE,TRUE
542,181,20250303,100,9,4,15,15,0,94,109,2.4,Estimated,OK,TRUE,TRUE
543,181,20250303,100,9,6,8,8,0,94,109,2.4,Estimated,OK,TRUE,TRUE
544,182,20250303,100,3,1,6,6,0,97,109,1.4,Estimated,OK,TRUE,TRUE
545,182,20250303,100,3,4,7,5,-2,97,109,0.9,Estimated,MEDIUM,FALSE,TRUE
546,182,20250303,100,3,6,4,4,0,97,109,0.5,Estimated,OK,TRUE,TRUE
547,183,20250303,102,8,2,12,12,0,97,111,1.1,Estimated,OK,TRUE,TRUE
548,183,20250303,102,8,4,12,12,0,97,111,1.6,Estimated,OK,TRUE,TRUE
549,183,20250303,102,8,6,6,6,0,97,111,1.5,Estimated,OK,TRUE,TRUE
550,184,20250303,104,4,1,5,5,0,98,113,0.9,Estimated,OK,TRUE,TRUE
551,184,20250303,104,4,4,5,1,-4,98,113,1.6,Estimated,HIGH,FALSE,TRUE
552,184,20250303,104,4,6,3,3,0,98,113,0.5,Estimated,OK,TRUE,TRUE
553,185,20250303,107,8,2,12,12,0,102,116,0.7,Estimated,OK,TRUE,TRUE
554,185,20250303,107,8,4,10,10,0,102,116,1.4,Estimated,OK,TRUE,TRUE
555,185,20250303,107,8,6,5,5,0,102,116,0.6,Estimated,OK,TRUE,TRUE
556,186,20250303,108,3,1,8,8,0,102,117,2.3,Estimated,OK,TRUE,TRUE
557,186,20250303,108,3,4,6,6,0,102,117,2.3,Estimated,OK,TRUE,TRUE
558,186,20250303,108,3,6,3,3,0,102,117,1.2,Estimated,OK,TRUE,TRUE
559,187,20250303,109,8,2,12,12,0,104,118,1.4,Estimated,OK,TRUE,TRUE
560,187,20250303,109,8,4,10,10,0,104,118,1.5,Estimated,OK,TRUE,TRUE
561,187,20250303,109,8,6,5,5,0,104,118,0.3,Estimated,OK,TRUE,TRUE
562,188,20250303,111,1,1,6,6,0,105,120,2.1,Estimated,OK,TRUE,TRUE
563,188,20250303,111,1,4,7,7,0,105,120,1.8,Estimated,OK,TRUE,TRUE
564,188,20250303,111,1,6,4,4,0,105,120,1.3,Estimated,OK,TRUE,TRUE
565,189,20250303,112,5,2,12,12,0,109,121,0.7,Estimated,OK,TRUE,TRUE
566,189,20250303,112,5,4,10,10,0,109,121,1.7,Estimated,OK,TRUE,TRUE
567,189,20250303,112,5,6,5,5,0,109,121,0.6,Estimated,OK,TRUE,TRUE
568,190,20250303,113,1,1,6,6,0,110,122,1.3,Estimated,OK,TRUE,TRUE
569,190,20250303,113,1,4,5,5,0,110,122,1.2,Estimated,OK,TRUE,TRUE
570,190,20250303,113,1,6,3,3,0,110,122,1.4,Estimated,OK,TRUE,TRUE
571,191,20250303,114,8,2,12,12,0,111,123,1.4,Estimated,OK,TRUE,TRUE
572,191,20250303,114,8,4,11,11,0,111,123,2.5,Estimated,OK,TRUE,TRUE
573,191,20250303,114,8,6,6,6,0,111,123,1.1,Estimated,OK,TRUE,TRUE
574,192,20250303,115,9,1,8,8,0,110,124,1.8,Estimated,OK,TRUE,TRUE
575,192,20250303,115,9,4,6,4,-2,110,124,1.6,Estimated,MEDIUM,FALSE,TRUE
576,192,20250303,115,9,6,3,3,0,110,124,0.8,Estimated,OK,TRUE,TRUE
577,193,20250303,116,7,2,12,12,0,111,125,1.9,Estimated,OK,TRUE,TRUE
578,193,20250303,116,7,4,11,11,0,111,125,1.4,Estimated,OK,TRUE,TRUE
579,193,20250303,116,7,6,6,6,0,111,125,1.5,Estimated,OK,TRUE,TRUE
580,194,20250303,121,6,1,6,6,0,116,130,1.8,Estimated,OK,TRUE,TRUE
581,194,20250303,121,6,4,6,6,0,116,130,2.5,Estimated,OK,TRUE,TRUE
582,194,20250303,121,6,6,3,3,0,116,130,2.4,Estimated,OK,TRUE,TRUE
583,195,20250303,124,6,2,12,12,0,121,133,1.9,Estimated,OK,TRUE,TRUE
584,195,20250303,124,6,4,9,9,0,121,133,1.3,Estimated,OK,TRUE,TRUE
585,195,20250303,124,6,6,5,5,0,121,133,1.4,Estimated,OK,TRUE,TRUE
586,196,20250303,129,4,1,6,4,-2,124,138,0.6,Estimated,MEDIUM,FALSE,TRUE
587,196,20250303,129,4,4,7,7,0,124,138,1.6,Estimated,OK,TRUE,TRUE
588,196,20250303,129,4,6,4,4,0,124,138,1.8,Estimated,OK,TRUE,TRUE
589,197,20250303,130,4,1,6,6,0,126,139,1.2,Estimated,OK,TRUE,TRUE
590,197,20250303,130,4,4,5,5,0,126,139,0.5,Estimated,OK,TRUE,TRUE
591,197,20250303,130,4,6,3,3,0,126,139,0.3,Estimated,OK,TRUE,TRUE
592,198,20250303,133,1,1,8,8,0,127,142,2.2,Estimated,OK,TRUE,TRUE
593,198,20250303,133,1,4,7,7,0,127,142,1.7,Estimated,OK,TRUE,TRUE
